,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
184,1932,159,67,3,0,45,169,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0
185,1932,236,72,2,1,45,254,0.0,0.0,0,0,0,0,0,0,0,0,0,7.0,14.0,59,28,12,19,106,71,35,96,1.63,0
186,1932,30,72,3,5,45,32,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,7.0,14.0,59,28,12,19,106,71,35,96,1.63,2
187,1932,70,201,1,3,67,73,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
188,1932,173,72,6,3,45,186,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,7.0,14.0,59,28,12,19,106,71,35,96,1.63,0
189,1932,19,201,1,3,45,219,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
190,1932,70,156,1,2,67,169,0.0,0.0,0,0,0,0,0,0,0,0,0,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,2
191,1932,204,56,1,3,67,59,10.0,11.0,46,16,13,17,74,69,5,61,1.33,25.0,4.0,16,8,2,6,27,24,3,26,1.63,2
192,1932,93,202,1,3,51,220,16.0,9.0,32,15,3,14,87,57,30,48,1.5,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,2
193,1932,30,169,2,0,11,254,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,0
194,1932,236,81,7,1,11,254,0.0,0.0,0,0,0,0,0,0,0,0,0,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,0
195,1932,80,169,0,3,11,254,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,2
196,1932,122,115,2,3,45,128,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
197,1932,30,236,3,2,11,254,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0
198,1932,70,78,1,4,45,73,0.0,0.0,0,0,0,0,0,0,0,0,0,2.0,18.0,106,66,20,20,224,121,103,218,2.06,2
199,1932,159,201,4,1,67,219,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0
200,1932,80,31,0,2,11,254,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,2
201,1932,236,169,3,1,11,254,0.0,0.0,0,0,0,0,0,0,0,0,0,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,0
202,1932,204,165,0,2,45,180,10.0,11.0,46,16,13,17,74,69,5,61,1.33,15.0,7.0,31,15,5,11,44,40,4,50,1.61,2
203,1932,116,201,0,0,45,122,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,11.0,46,16,13,17,74,69,5,61,1.33,1
204,1932,66,201,1,3,45,69,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
205,1932,12,201,4,3,45,219,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0
206,1932,122,115,1,2,45,122,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
207,1932,122,67,1,0,45,128,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
208,1932,108,220,1,13,45,236,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
209,1932,122,115,1,4,12,122,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
210,1932,122,67,2,1,12,122,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
211,1932,55,71,2,4,67,73,25.0,4.0,16,8,2,6,27,24,3,26,1.63,0.0,0.0,0,0,0,0,0,0,0,0,0,2
212,1932,66,115,0,1,12,122,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
213,1932,122,115,1,0,45,128,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
214,1932,157,177,0,4,14,166,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,2
215,1932,93,55,2,1,51,99,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0
216,1932,204,78,3,4,45,82,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2.0,18.0,106,66,20,20,224,121,103,218,2.06,2
217,1932,159,56,1,2,67,169,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,25.0,4.0,16,8,2,6,27,24,3,26,1.63,2
218,1932,204,121,8,1,45,219,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0
219,1932,12,93,3,2,45,99,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
220,1932,169,115,2,1,45,180,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0.0,0.0,0,0,0,0,0,0,0,0,0,0
221,1932,169,169,5,0,45,186,15.0,7.0,31,15,5,11,44,40,4,50,1.61,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,0
222,1932,236,55,1,2,45,57,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
223,1932,63,154,1,0,14,66,6.0,14.0,62,26,20,16,79,56,23,98,1.58,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,0
224,1932,12,202,3,1,51,11,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,0
225,1932,181,231,2,5,14,194,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,53.0,1.0,5,1,3,1,4,4,0,6,1.2,2
226,1932,101,55,1,2,51,57,3.0,18.0,83,45,21,17,128,77,51,156,1.88,0.0,0.0,0,0,0,0,0,0,0,0,0,2
227,1932,77,93,1,2,45,99,2.0,18.0,106,66,20,20,224,121,103,218,2.06,16.0,9.0,32,15,3,14,87,57,30,48,1.5,2
228,1932,30,215,3,2,45,232,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,34.0,2.0,10,5,1,4,20,17,3,16,1.6,0
229,1932,205,201,2,1,45,220,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0
230,1932,232,64,0,0,14,249,53.0,1.0,5,1,3,1,4,4,0,6,1.2,6.0,14.0,62,26,20,16,79,56,23,98,1.58,1
231,1932,101,93,4,2,45,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
232,1932,148,78,2,0,45,82,8.0,10.0,50,27,12,11,86,48,38,93,1.86,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0
233,1932,27,223,2,1,35,241,1.0,20.0,104,70,17,17,221,102,119,227,2.18,9.0,12.0,51,20,12,19,80,71,9,72,1.41,0
234,1932,63,12,4,3,45,66,6.0,14.0,62,26,20,16,79,56,23,98,1.58,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,0
235,1932,232,154,4,1,14,249,53.0,1.0,5,1,3,1,4,4,0,6,1.2,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,0
236,1932,19,12,1,6,45,19,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,2
237,1933,101,78,3,1,45,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0
238,1933,225,8,2,1,45,241,9.0,12.0,51,20,12,19,80,71,9,72,1.41,4.0,16.0,77,42,14,21,131,84,47,140,1.82,0
239,1933,205,146,2,0,45,156,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,8.0,10.0,50,27,12,11,86,48,38,93,1.86,0
240,1933,170,93,1,0,45,181,17.0,6.0,26,13,4,9,43,29,14,43,1.65,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
241,1933,225,8,1,4,45,7,9.0,12.0,51,20,12,19,80,71,9,72,1.41,4.0,16.0,77,42,14,21,131,84,47,140,1.82,2
242,1933,19,101,2,3,45,19,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2
243,1933,71,12,0,4,45,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,2
244,1933,148,93,1,2,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,16.0,9.0,32,15,3,14,87,57,30,48,1.5,2
245,1933,19,202,3,3,45,220,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,1
246,1933,71,78,3,3,45,82,7.0,14.0,59,28,12,19,106,71,35,96,1.63,2.0,18.0,106,66,20,20,224,121,103,218,2.06,1
247,1933,93,55,2,0,45,99,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0
248,1933,71,19,3,0,45,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,0
249,1933,181,64,2,1,14,194,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,6.0,14.0,62,26,20,16,79,56,23,98,1.58,0
250,1933,170,190,0,3,45,210,17.0,6.0,26,13,4,9,43,29,14,43,1.65,5.0,14.0,59,29,12,18,92,66,26,99,1.68,2
251,1933,205,101,0,3,51,220,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2
252,1933,12,55,1,2,45,11,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,0.0,0.0,0,0,0,0,0,0,0,0,0,2
253,1933,148,19,3,1,45,19,8.0,10.0,50,27,12,11,86,48,38,93,1.86,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,0
254,1933,71,190,1,0,45,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,5.0,14.0,59,29,12,18,92,66,26,99,1.68,0
255,1933,12,93,1,1,45,99,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,16.0,9.0,32,15,3,14,87,57,30,48,1.5,1
256,1933,194,236,1,1,45,254,5.0,14.0,59,29,12,18,92,66,26,99,1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,1
257,1933,101,55,2,0,51,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,0.0,0.0,0,0,0,0,0,0,0,0,0,0
258,1933,148,19,1,2,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,2
259,1933,205,236,4,1,45,220,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0
260,1933,101,64,1,1,45,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,6.0,14.0,62,26,20,16,79,56,23,98,1.58,1
261,1933,205,64,0,4,45,220,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,6.0,14.0,62,26,20,16,79,56,23,98,1.58,2
262,1933,194,31,13,0,45,210,5.0,14.0,59,29,12,18,92,66,26,99,1.68,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0
263,1933,71,231,1,1,45,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,53.0,1.0,5,1,3,1,4,4,0,6,1.2,1
264,1933,66,115,0,2,45,122,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
265,1933,236,81,5,3,11,186,0.0,0.0,0,0,0,0,0,0,0,0,0,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,0
266,1933,19,165,1,0,45,180,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0
267,1933,30,169,0,7,11,186,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,2
268,1933,11,148,4,2,45,10,46.0,4.0,13,2,3,8,11,26,-15,9,0.69,61.0,2.0,6,0,3,3,4,14,-10,3,0.5,0
269,1933,30,236,0,4,11,186,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0.0,0.0,0,0,0,0,0,0,0,0,0,2
270,1933,80,31,0,2,11,186,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,2
271,1933,71,55,0,4,45,57,7.0,14.0,59,28,12,19,106,71,35,96,1.63,0.0,0.0,0,0,0,0,0,0,0,0,0,2
272,1933,19,12,1,4,45,11,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,2
273,1933,159,56,2,2,67,59,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,25.0,4.0,16,8,2,6,27,24,3,26,1.63,1
274,1933,236,169,0,5,11,186,0.0,0.0,0,0,0,0,0,0,0,0,0,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,2
275,1933,66,201,2,6,44,219,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
276,1933,122,115,2,6,45,122,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
277,1933,11,148,6,4,45,10,46.0,4.0,13,2,3,8,11,26,-15,9,0.69,61.0,2.0,6,0,3,3,4,14,-10,3,0.5,0
278,1933,204,56,2,3,67,219,10.0,11.0,46,16,13,17,74,69,5,61,1.33,25.0,4.0,16,8,2,6,27,24,3,26,1.63,2
279,1933,11,148,4,2,45,10,46.0,4.0,13,2,3,8,11,26,-15,9,0.69,61.0,2.0,6,0,3,3,4,14,-10,3,0.5,0
280,1933,204,121,2,0,44,128,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0
281,1933,93,201,2,5,45,219,16.0,9.0,32,15,3,14,87,57,30,48,1.5,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
282,1933,116,201,1,1,45,122,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,11.0,46,16,13,17,74,69,5,61,1.33,1
283,1933,70,201,0,2,67,219,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
284,1933,122,67,1,2,45,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
285,1933,236,55,2,1,45,254,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
286,1933,66,115,2,1,45,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
287,1933,70,121,9,2,45,73,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
288,1933,66,71,1,2,45,73,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
289,1933,122,67,1,1,12,128,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
290,1933,66,115,0,1,12,128,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
291,1933,70,156,1,5,67,73,0.0,0.0,0,0,0,0,0,0,0,0,0,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,2
292,1933,122,115,2,2,12,128,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
293,1933,122,67,0,5,45,128,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
294,1933,169,236,4,3,45,180,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0.0,0.0,0,0,0,0,0,0,0,0,0,0
295,1933,157,177,2,1,14,194,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,0
296,1933,12,55,3,3,45,57,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,0.0,0.0,0,0,0,0,0,0,0,0,0,1
297,1933,93,202,3,0,51,99,16.0,9.0,32,15,3,14,87,57,30,48,1.5,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,0
298,1933,159,201,0,1,67,169,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
299,1933,205,236,2,2,44,254,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,1
300,1933,12,93,2,2,45,11,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,16.0,9.0,32,15,3,14,87,57,30,48,1.5,1
301,1933,181,231,2,3,14,249,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,53.0,1.0,5,1,3,1,4,4,0,6,1.2,2
302,1933,51,10,3,1,45,9,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
303,1933,55,71,2,0,67,59,25.0,4.0,16,8,2,6,27,24,3,26,1.63,0.0,0.0,0,0,0,0,0,0,0,0,0,0
304,1933,51,10,2,0,45,9,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
305,1933,63,154,3,0,14,166,6.0,14.0,62,26,20,16,79,56,23,98,1.58,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,0
306,1933,169,55,1,2,44,180,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0.0,0.0,0,0,0,0,0,0,0,0,0,2
307,1933,77,19,8,1,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,0
308,1933,101,93,1,0,51,99,3.0,18.0,83,45,21,17,128,77,51,156,1.88,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
309,1933,17,213,4,8,45,230,0.0,0.0,0,0,0,0,0,0,0,0,0,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,2
310,1933,89,213,0,2,45,230,0.0,0.0,0,0,0,0,0,0,0,0,0,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,2
311,1933,89,17,2,0,45,230,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
312,1933,89,213,1,1,45,230,0.0,0.0,0,0,0,0,0,0,0,0,0,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,1
313,1933,205,169,2,2,44,220,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,1
314,1933,17,213,1,3,45,230,0.0,0.0,0,0,0,0,0,0,0,0,0,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,2
315,1933,89,213,0,1,45,230,0.0,0.0,0,0,0,0,0,0,0,0,0,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,2
316,1933,89,17,5,2,45,230,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
317,1933,232,154,1,1,14,166,53.0,1.0,5,1,3,1,4,4,0,6,1.2,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,1
318,1933,77,156,2,2,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,1
319,1933,17,213,0,6,45,230,0.0,0.0,0,0,0,0,0,0,0,0,0,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,2
320,1933,232,64,2,1,14,66,53.0,1.0,5,1,3,1,4,4,0,6,1.2,6.0,14.0,62,26,20,16,79,56,23,98,1.58,0
321,1933,77,202,2,0,45,220,2.0,18.0,106,66,20,20,224,121,103,218,2.06,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,0
322,1933,55,19,2,2,45,19,25.0,4.0,16,8,2,6,27,24,3,26,1.63,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,1
323,1933,12,177,2,2,45,194,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,1
324,1933,77,165,1,0,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0
325,1933,205,101,2,5,51,108,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2
326,1933,71,64,1,4,45,66,7.0,14.0,59,28,12,19,106,71,35,96,1.63,6.0,14.0,62,26,20,16,79,56,23,98,1.58,2
327,1933,148,12,0,1,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,2
328,1933,225,8,0,1,45,241,9.0,12.0,51,20,12,19,80,71,9,72,1.41,4.0,16.0,77,42,14,21,131,84,47,140,1.82,2
329,1934,77,93,3,1,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
330,1934,71,19,3,2,45,19,7.0,14.0,59,28,12,19,106,71,35,96,1.63,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,0
331,1934,90,51,1,3,44,96,75.0,1.0,3,0,0,3,2,14,-12,0,0,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,2
332,1934,90,51,1,1,44,96,75.0,1.0,3,0,0,3,2,14,-12,0,0,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,1
333,1934,90,51,0,6,44,96,75.0,1.0,3,0,0,3,2,14,-12,0,0,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,2
334,1934,101,12,2,4,51,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,2
335,1934,99,19,4,4,44,106,0.0,0.0,0,0,0,0,0,0,0,0,0,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,1
336,1934,137,51,3,2,44,145,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,0
337,1934,205,72,1,0,45,74,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,7.0,14.0,59,28,12,19,106,71,35,96,1.63,0
338,1934,123,78,1,9,44,129,0.0,0.0,0,0,0,0,0,0,0,0,0,2.0,18.0,106,66,20,20,224,121,103,218,2.06,2
339,1934,137,51,5,0,44,145,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,0
340,1934,148,19,9,3,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,0
341,1934,170,190,0,9,44,210,17.0,6.0,26,13,4,9,43,29,14,43,1.65,5.0,14.0,59,29,12,18,92,66,26,99,1.68,2
342,1934,83,131,0,6,45,89,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
343,1934,61,100,7,1,44,64,65.0,2.0,4,0,2,2,3,6,-3,2,0.5,64.0,1.0,3,0,2,1,1,3,-2,2,0.67,0
344,1934,30,236,1,2,45,32,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0.0,0.0,0,0,0,0,0,0,0,0,0,2
345,1934,137,51,4,1,44,145,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,0
346,1934,170,190,1,2,44,181,17.0,6.0,26,13,4,9,43,29,14,43,1.65,5.0,14.0,59,29,12,18,92,66,26,99,1.68,2
347,1934,30,93,1,4,44,32,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,16.0,9.0,32,15,3,14,87,57,30,48,1.5,2
348,1934,71,55,1,2,45,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,0.0,0.0,0,0,0,0,0,0,0,0,0,2
349,1934,101,81,4,0,44,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,0
350,1934,12,202,3,2,51,220,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,0
351,1934,30,236,3,2,45,254,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0
352,1934,61,100,4,1,44,174,65.0,2.0,4,0,2,2,3,6,-3,2,0.5,64.0,1.0,3,0,2,1,1,3,-2,2,0.67,0
353,1934,148,99,5,2,44,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,0.0,0.0,0,0,0,0,0,0,0,0,0,0
354,1934,181,64,0,3,14,66,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,6.0,14.0,62,26,20,16,79,56,23,98,1.58,2
355,1934,12,93,5,2,45,11,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
356,1934,123,72,1,6,44,129,0.0,0.0,0,0,0,0,0,0,0,0,0,7.0,14.0,59,28,12,19,106,71,35,96,1.63,2
357,1934,12,31,6,1,44,11,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0
358,1934,148,19,4,2,44,19,8.0,10.0,50,27,12,11,86,48,38,93,1.86,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,0
359,1934,93,55,2,2,51,57,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1
360,1934,236,169,1,2,44,186,0.0,0.0,0,0,0,0,0,0,0,0,0,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,2
361,1934,93,64,2,1,45,99,16.0,9.0,32,15,3,14,87,57,30,48,1.5,6.0,14.0,62,26,20,16,79,56,23,98,1.58,0
362,1934,71,146,5,4,45,156,7.0,14.0,59,28,12,19,106,71,35,96,1.63,8.0,10.0,50,27,12,11,86,48,38,93,1.86,0
363,1934,168,43,0,2,45,179,0.0,0.0,0,0,0,0,0,0,0,0,0,74.0,1.0,3,0,0,3,0,9,-9,0,0,2
364,1934,104,96,1,7,45,179,35.0,5.0,17,4,4,9,14,22,-8,16,0.94,72.0,1.0,1,0,0,1,0,6,-6,0,0,2
365,1934,42,96,2,0,45,179,74.0,1.0,3,0,0,3,0,9,-9,0,0,72.0,1.0,1,0,0,1,0,6,-6,0,0,0
366,1934,54,64,2,1,45,57,0.0,0.0,0,0,0,0,0,0,0,0,0,6.0,14.0,62,26,20,16,79,56,23,98,1.58,0
367,1934,168,96,3,2,45,179,0.0,0.0,0,0,0,0,0,0,0,0,0,72.0,1.0,1,0,0,1,0,6,-6,0,0,0
368,1934,42,104,4,3,45,179,74.0,1.0,3,0,0,3,0,9,-9,0,0,35.0,5.0,17,4,4,9,14,22,-8,16,0.94,0
369,1934,55,165,4,2,45,59,25.0,4.0,16,8,2,6,27,24,3,26,1.63,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0
370,1934,204,165,4,2,45,219,10.0,11.0,46,16,13,17,74,69,5,61,1.33,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0
